player_name,season_norm,goals,shots,passes,team_name,primary_pos,att_score,mid_score,def_score,league,season_name,season,extracted_year
Dejan Stefanovic,2003/2004,0,2,0,Portsmouth,Left Center Back,10,0,0,Premier League,2003/2004,2003/2004,2003
Demarai Gray,2015/2016,0,5,0,Leicester City,Left Wing,25,0,0,Premier League,2015/2016,2015/2016,2015
Denis Irwin,2003/2004,0,3,0,Wolverhampton Wanderers,Right Back,15,0,0,Premier League,2003/2004,2003/2004,2003
Dennis Bergkamp,2003/2004,4,45,0,Arsenal,Right Center Forward,425,0,0,Premier League,2003/2004,2003/2004,2003
Diafra Sakho,2015/2016,5,46,0,West Ham United,Center Forward,480,0,0,Premier League,2015/2016,2015/2016,2015
Diana Micaela Abreu de Sousa e Silva,2020/2021,1,9,0,Aston Villa,Left Wing,95,0,0,Premier League,2020/2021,2020/2021,2020
Didier Yves Drogba Tébily,2011/2012,2,6,0,Chelsea,Center Forward,130,0,0,Premier League,2011/2012,2011/2012,2011
Diego da Silva Costa,2015/2016,12,70,0,Chelsea,Center Forward,950,0,0,Premier League,2015/2016,2015/2016,2015
Dietmar Hamann,2004/2005,1,2,0,Liverpool,Right Back,60,0,0,Premier League,2004/2005,2004/2005,2004
Dieumerci Mbokani Bezua,2015/2016,7,37,0,Norwich City,Center Forward,535,0,0,Premier League,2015/2016,2015/2016,2015
Dimitri Payet,2015/2016,9,69,0,West Ham United,Left Wing,795,0,0,Premier League,2015/2016,2015/2016,2015
Dirk Kuijt,2006/2007,1,2,0,Liverpool,Center Forward,60,0,0,Premier League,2006/2007,2006/2007,2006
Divock Okoth Origi,2015/2016,5,24,0,Liverpool,Center Forward,370,0,0,Premier League,2015/2016,2015/2016,2015
Divock Okoth Origi,2018/2019,1,1,0,Liverpool,Center Forward,55,0,0,Premier League,2018/2019,2018/2019,2018
Djibril Cissé,2004/2005,1,2,0,Liverpool,Center Forward,60,0,0,Premier League,2004/2005,2004/2005,2004
Dorival Guidoni Júnior,2003/2004,0,3,0,Middlesbrough,Left Defensive Midfield,15,0,0,Premier League,2003/2004,2003/2004,2003
Duncan Watmore,2015/2016,3,17,0,Sunderland,Left Wing,235,0,0,Premier League,2015/2016,2015/2016,2015
Dušan Tadić,2015/2016,7,56,0,Southampton,Left Wing,630,0,0,Premier League,2015/2016,2015/2016,2015
Dwight Gayle,2015/2016,3,22,0,Crystal Palace,Center Forward,260,0,0,Premier League,2015/2016,2015/2016,2015
Dwight Yorke,2003/2004,0,2,0,Blackburn Rovers,Left Center Forward,10,0,0,Premier League,2003/2004,2003/2004,2003
Eden Hazard,2015/2016,4,36,0,Chelsea,Left Wing,380,0,0,Premier League,2015/2016,2015/2016,2015
Eduardo César Daude Gaspar,2003/2004,2,25,0,Arsenal,Left Defensive Midfield,225,0,0,Premier League,2003/2004,2003/2004,2003
Eiður Smári Guðjohnsen,2003/2004,1,2,0,Chelsea,Right Center Forward,60,0,0,Premier League,2003/2004,2003/2004,2003
El-Hadji Baye Oumar Niasse,2015/2016,0,2,0,Everton,Center Forward,10,0,0,Premier League,2015/2016,2015/2016,2015
El-Hadji Ousseynou Diouf,2003/2004,0,2,0,Liverpool,Right Midfield,10,0,0,Premier League,2003/2004,2003/2004,2003
Eliaquim Mangala,2015/2016,0,6,0,Manchester City,Left Center Back,30,0,0,Premier League,2015/2016,2015/2016,2015
Elisha N''Dow,2020/2021,0,1,0,Aston Villa,Right Center Back,5,0,0,Premier League,2020/2021,2020/2021,2020
Ella Franklin-Fraiture,2020/2021,0,3,0,Aston Villa,Right Back,15,0,0,Premier League,2020/2021,2020/2021,2020
Emily Syme,2020/2021,0,3,0,Aston Villa,Left Center Midfield,15,0,0,Premier League,2020/2021,2020/2021,2020
Emma Follis,2020/2021,0,8,0,Aston Villa,Left Wing,40,0,0,Premier League,2020/2021,2020/2021,2020
Emmanuel Adebayor,2015/2016,1,12,0,Crystal Palace,Center Forward,110,0,0,Premier League,2015/2016,2015/2016,2015
Emmanuel Emenike,2015/2016,0,12,0,West Ham United,Center Forward,60,0,0,Premier League,2015/2016,2015/2016,2015
Emmanuel Rivière,2015/2016,0,3,0,Newcastle United,Center Back,15,0,0,Premier League,2015/2016,2015/2016,2015
Emre Can,2015/2016,1,31,0,Liverpool,Left Center Midfield,205,0,0,Premier League,2015/2016,2015/2016,2015
Enner Remberto Valencia Lastra,2015/2016,4,33,0,West Ham United,Center Forward,365,0,0,Premier League,2015/2016,2015/2016,2015
Eric Dier,2015/2016,3,30,0,Tottenham Hotspur,Right Defensive Midfield,300,0,0,Premier League,2015/2016,2015/2016,2015
Erik Lamela,2015/2016,5,59,0,Tottenham Hotspur,Right Wing,545,0,0,Premier League,2015/2016,2015/2016,2015
Erik Pieters,2015/2016,0,5,0,Stoke City,Left Back,25,0,0,Premier League,2015/2016,2015/2016,2015
Etienne Capoue,2015/2016,0,35,0,Watford,Right Center Midfield,175,0,0,Premier League,2015/2016,2015/2016,2015
Eunan O''Kane,2015/2016,0,8,0,AFC Bournemouth,Right Center Midfield,40,0,0,Premier League,2015/2016,2015/2016,2015
Fabian Delph,2015/2016,2,13,0,Manchester City,Left Defensive Midfield,165,0,0,Premier League,2015/2016,2015/2016,2015
Fabio Borini,2015/2016,5,49,0,Sunderland,Right Midfield,495,0,0,Premier League,2015/2016,2015/2016,2015
Fabricio Coloccini,2015/2016,1,10,0,Newcastle United,Left Center Back,100,0,0,Premier League,2015/2016,2015/2016,2015
Federico Fernández,2015/2016,1,17,0,Swansea City,Right Center Back,135,0,0,Premier League,2015/2016,2015/2016,2015
Fernando Francisco Reges,2015/2016,2,16,0,Manchester City,Right Center Midfield,180,0,0,Premier League,2015/2016,2015/2016,2015
Fernando Luiz Rosa,2015/2016,2,30,0,Manchester City,Left Center Midfield,250,0,0,Premier League,2015/2016,2015/2016,2015
Fraizer Campbell,2015/2016,0,4,0,Crystal Palace,Center Forward,20,0,0,Premier League,2015/2016,2015/2016,2015
Francesc Fàbregas i Soler,2015/2016,5,48,0,Chelsea,Right Defensive Midfield,490,0,0,Premier League,2015/2016,2015/2016,2015
Francis Jeffers,2003/2004,0,2,0,Everton,Left Center Midfield,10,0,0,Premier League,2003/2004,2003/2004,2003
Francis Joseph Coquelin,2015/2016,0,9,0,Arsenal,Left Defensive Midfield,45,0,0,Premier League,2015/2016,2015/2016,2015
Franck Queudrue,2003/2004,0,1,0,Middlesbrough,Left Back,5,0,0,Premier League,2003/2004,2003/2004,2003
Frank Lampard,2003/2004,0,2,0,Chelsea,Left Defensive Midfield,10,0,0,Premier League,2003/2004,2003/2004,2003
Frank Lampard,2011/2012,1,2,0,Chelsea,Left Defensive Midfield,60,0,0,Premier League,2011/2012,2011/2012,2011
Fredrik Ljungberg,2003/2004,4,49,0,Arsenal,Right Midfield,445,0,0,Premier League,2003/2004,2003/2004,2003
Freya Gregory,2020/2021,1,6,0,Aston Villa,Left Wing,80,0,0,Premier League,2020/2021,2020/2021,2020
Frédéric Oumar Kanouté,2003/2004,0,4,0,Tottenham Hotspur,Right Center Forward,20,0,0,Premier League,2003/2004,2003/2004,2003
Fábio Henrique Tavares,2018/2019,0,1,0,Liverpool,Center Defensive Midfield,5,0,0,Premier League,2018/2019,2018/2019,2018
Gabriel Antoine Obertan,2015/2016,0,3,0,Newcastle United,Left Wing,15,0,0,Premier League,2015/2016,2015/2016,2015
Gabriel Armando de Abreu,2015/2016,1,12,0,Arsenal,Right Center Back,110,0,0,Premier League,2015/2016,2015/2016,2015
Gabriel Imuetinyan Agbonlahor,2015/2016,1,11,0,Aston Villa,Center Forward,105,0,0,Premier League,2015/2016,2015/2016,2015
Gareth Barry,2003/2004,0,1,0,Aston Villa,Left Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Gareth Barry,2015/2016,0,17,0,Everton,Left Defensive Midfield,85,0,0,Premier League,2015/2016,2015/2016,2015
Gareth McAuley,2015/2016,1,8,0,West Bromwich Albion,Right Center Back,90,0,0,Premier League,2015/2016,2015/2016,2015
Gary Cahill,2015/2016,2,14,0,Chelsea,Right Center Back,170,0,0,Premier League,2015/2016,2015/2016,2015
Gary Hooper,2015/2016,0,1,0,Norwich City,Center Forward,5,0,0,Premier League,2015/2016,2015/2016,2015
Gary Naysmith,2003/2004,0,1,0,Everton,Left Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Gary O''Neil,2015/2016,0,11,0,Norwich City,Right Center Midfield,55,0,0,Premier League,2015/2016,2015/2016,2015
Gary Speed,2003/2004,0,1,0,Newcastle United,Left Defensive Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Gastón Exequiel Ramírez Pereyra,2015/2016,0,1,0,Southampton,Right Wing,5,0,0,Premier League,2015/2016,2015/2016,2015
Gaël Clichy,2003/2004,0,1,0,Arsenal,Left Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Gaël Clichy,2015/2016,0,2,0,Manchester City,Left Back,10,0,0,Premier League,2015/2016,2015/2016,2015
Geoff Cameron,2015/2016,0,16,0,Stoke City,Right Back,80,0,0,Premier League,2015/2016,2015/2016,2015
George Boateng,2003/2004,0,1,0,Middlesbrough,Right Defensive Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Georginio Wijnaldum,2015/2016,11,54,0,Newcastle United,Left Midfield,820,0,0,Premier League,2015/2016,2015/2016,2015
Georginio Wijnaldum,2017/2018,0,1,0,Liverpool,Right Center Midfield,5,0,0,Premier League,2017/2018,2017/2018,2017
Gerard Deulofeu Lázaro,2015/2016,2,12,0,Everton,Right Wing,160,0,0,Premier League,2015/2016,2015/2016,2015
Gilbert Gianelli Imbula Wanga,2015/2016,2,21,0,Stoke City,Left Defensive Midfield,205,0,0,Premier League,2015/2016,2015/2016,2015
Gilberto Aparecido da Silva,2003/2004,4,31,0,Arsenal,Right Defensive Midfield,355,0,0,Premier League,2003/2004,2003/2004,2003
Glen Johnson,2003/2004,0,2,0,Chelsea,Right Back,10,0,0,Premier League,2003/2004,2003/2004,2003
Glen Johnson,2015/2016,0,18,0,Stoke City,Right Back,90,0,0,Premier League,2015/2016,2015/2016,2015
Glenn Murray,2015/2016,3,27,0,AFC Bournemouth,Center Forward,285,0,0,Premier League,2015/2016,2015/2016,2015
Glenn Whelan,2015/2016,0,11,0,Stoke City,Right Defensive Midfield,55,0,0,Premier League,2015/2016,2015/2016,2015
Gnégnéri Yaya Touré,2015/2016,6,74,0,Manchester City,Right Defensive Midfield,670,0,0,Premier League,2015/2016,2015/2016,2015
Graeme Le Saux,2003/2004,0,4,0,Southampton,Left Midfield,20,0,0,Premier League,2003/2004,2003/2004,2003
Graham Dorrans,2015/2016,0,16,0,Norwich City,Left Defensive Midfield,80,0,0,Premier League,2015/2016,2015/2016,2015
Graham Stuart,2003/2004,0,3,0,Charlton Athletic,Left Midfield,15,0,0,Premier League,2003/2004,2003/2004,2003
Graziano Pellè,2015/2016,11,82,0,Southampton,Center Forward,960,0,0,Premier League,2015/2016,2015/2016,2015
Guangtai Jiang,2015/2016,0,2,0,Everton,Right Back,10,0,0,Premier League,2015/2016,2015/2016,2015
Gylfi Þór Sigurðsson,2015/2016,11,89,0,Swansea City,Center Attacking Midfield,995,0,0,Premier League,2015/2016,2015/2016,2015
"Gérémi Sorele N""Djitap Fotso",2003/2004,0,3,0,Chelsea,Left Midfield,15,0,0,Premier League,2003/2004,2003/2004,2003
Gökhan İnler,2015/2016,0,2,0,Leicester City,Left Center Midfield,10,0,0,Premier League,2015/2016,2015/2016,2015
Harry Arter,2015/2016,1,36,0,AFC Bournemouth,Left Center Midfield,230,0,0,Premier League,2015/2016,2015/2016,2015
Harry Kane,2015/2016,25,158,0,Tottenham Hotspur,Center Forward,2040,0,0,Premier League,2015/2016,2015/2016,2015
Harry Kane,2018/2019,0,1,0,Tottenham Hotspur,Center Forward,5,0,0,Premier League,2018/2019,2018/2019,2018
Harry Kewell,2003/2004,1,7,0,Liverpool,Left Midfield,85,0,0,Premier League,2003/2004,2003/2004,2003
Henri Camara,2003/2004,0,1,0,Wolverhampton Wanderers,Right Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Henrik Pedersen,2003/2004,1,1,0,Bolton Wanderers,Right Midfield,55,0,0,Premier League,2003/2004,2003/2004,2003
Hermann Hreidarsson,2003/2004,0,2,0,Charlton Athletic,Left Back,10,0,0,Premier League,2003/2004,2003/2004,2003
Hernán Jorge Crespo,2003/2004,1,3,0,Chelsea,Right Center Forward,65,0,0,Premier League,2003/2004,2003/2004,2003
Heung-Min Son,2015/2016,4,40,0,Tottenham Hotspur,Right Wing,400,0,0,Premier League,2015/2016,2015/2016,2015
Heung-Min Son,2018/2019,0,3,0,Tottenham Hotspur,Left Wing,15,0,0,Premier League,2018/2019,2018/2019,2018
Hiram Boateng,2015/2016,0,1,0,Crystal Palace,Right Defensive Midfield,5,0,0,Premier League,2015/2016,2015/2016,2015
Héctor Bellerín Moruno,2015/2016,1,13,0,Arsenal,Right Back,115,0,0,Premier League,2015/2016,2015/2016,2015
Hélder Manuel Marques Postiga,2003/2004,0,5,0,Tottenham Hotspur,Right Center Forward,25,0,0,Premier League,2003/2004,2003/2004,2003
Ian Harte,2003/2004,0,2,0,Leeds United,Left Back,10,0,0,Premier League,2003/2004,2003/2004,2003
Ibrahim Afellay,2015/2016,2,39,0,Stoke City,Center Attacking Midfield,295,0,0,Premier League,2015/2016,2015/2016,2015
Idrissa Gana Gueye,2015/2016,0,30,0,Aston Villa,Left Center Midfield,150,0,0,Premier League,2015/2016,2015/2016,2015
Ignacio Monreal Eraso,2015/2016,0,13,0,Arsenal,Left Back,65,0,0,Premier League,2015/2016,2015/2016,2015
Ikechi Anya,2015/2016,0,10,0,Watford,Right Midfield,50,0,0,Premier League,2015/2016,2015/2016,2015
Ioan Viorel Ganea,2003/2004,1,3,0,Wolverhampton Wanderers,Right Center Forward,65,0,0,Premier League,2003/2004,2003/2004,2003
Iván Campo Ramos,2003/2004,1,2,0,Bolton Wanderers,Center Defensive Midfield,60,0,0,Premier League,2003/2004,2003/2004,2003
Jack Colback,2015/2016,1,16,0,Newcastle United,Left Defensive Midfield,130,0,0,Premier League,2015/2016,2015/2016,2015
Jack Frank Porteous Cork,2015/2016,1,19,0,Swansea City,Right Center Midfield,145,0,0,Premier League,2015/2016,2015/2016,2015
Jack Grealish,2015/2016,1,16,0,Aston Villa,Center Attacking Midfield,130,0,0,Premier League,2015/2016,2015/2016,2015
Jack Rodwell,2015/2016,1,27,0,Sunderland,Left Center Midfield,185,0,0,Premier League,2015/2016,2015/2016,2015
Jack Wilshere,2015/2016,0,1,0,Arsenal,Right Wing,5,0,0,Premier League,2015/2016,2015/2016,2015
Jamaal Lascelles,2015/2016,2,4,0,Newcastle United,Right Center Back,120,0,0,Premier League,2015/2016,2015/2016,2015
James Collins,2015/2016,0,13,0,West Ham United,Right Center Back,65,0,0,Premier League,2015/2016,2015/2016,2015
James McArthur,2015/2016,2,16,0,Crystal Palace,Left Defensive Midfield,180,0,0,Premier League,2015/2016,2015/2016,2015
James McCarthy,2015/2016,2,17,0,Everton,Right Defensive Midfield,185,0,0,Premier League,2015/2016,2015/2016,2015
James McClean,2015/2016,2,31,0,West Bromwich Albion,Left Midfield,255,0,0,Premier League,2015/2016,2015/2016,2015
James Morrison,2015/2016,3,24,0,West Bromwich Albion,Center Attacking Midfield,270,0,0,Premier League,2015/2016,2015/2016,2015
James Philip Milner,2015/2016,5,39,0,Liverpool,Right Center Midfield,445,0,0,Premier League,2015/2016,2015/2016,2015
James Philip Milner,2017/2018,0,1,0,Liverpool,Left Center Midfield,5,0,0,Premier League,2017/2018,2017/2018,2017
James Philip Milner,2018/2019,0,1,0,Liverpool,Left Center Midfield,5,0,0,Premier League,2018/2019,2018/2019,2018
James Scowcroft,2003/2004,0,1,0,Leicester City,Right Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
James Tomkins,2015/2016,0,8,0,West Ham United,Right Back,40,0,0,Premier League,2015/2016,2015/2016,2015
James Ward-Prowse,2015/2016,2,29,0,Southampton,Right Wing,245,0,0,Premier League,2015/2016,2015/2016,2015
Jamie Redknapp,2003/2004,1,3,0,Tottenham Hotspur,Right Center Midfield,65,0,0,Premier League,2003/2004,2003/2004,2003
Jamie Vardy,2015/2016,24,118,0,Leicester City,Left Center Forward,1790,0,0,Premier League,2015/2016,2015/2016,2015
Jan Kirchhoff,2015/2016,0,9,0,Sunderland,Center Defensive Midfield,45,0,0,Premier League,2015/2016,2015/2016,2015
Jan Vertonghen,2015/2016,0,9,0,Tottenham Hotspur,Left Center Back,45,0,0,Premier League,2015/2016,2015/2016,2015
Jan Vertonghen,2018/2019,0,1,0,Tottenham Hotspur,Left Center Back,5,0,0,Premier League,2018/2019,2018/2019,2018
Jason Joseph Euell,2003/2004,0,2,0,Charlton Athletic,Right Center Forward,10,0,0,Premier League,2003/2004,2003/2004,2003
Jason Puncheon,2015/2016,2,53,0,Crystal Palace,Center Attacking Midfield,365,0,0,Premier League,2015/2016,2015/2016,2015
Jason Roberts,2003/2004,0,1,0,Portsmouth,Left Center Forward,5,0,0,Premier League,2003/2004,2003/2004,2003
Jay Rodriguez,2015/2016,0,15,0,Southampton,Center Attacking Midfield,75,0,0,Premier League,2015/2016,2015/2016,2015
Jefferson Antonio Montero Vite,2015/2016,0,21,0,Swansea City,Left Wing,105,0,0,Premier League,2015/2016,2015/2016,2015
Jeffrey Schlupp,2015/2016,1,25,0,Leicester City,Left Midfield,175,0,0,Premier League,2015/2016,2015/2016,2015
Jeremain Lens,2015/2016,3,28,0,Sunderland,Right Wing,290,0,0,Premier League,2015/2016,2015/2016,2015
Jermain Defoe,2003/2004,0,3,0,Tottenham Hotspur,Left Midfield,15,0,0,Premier League,2003/2004,2003/2004,2003
Jermain Defoe,2015/2016,15,88,0,Sunderland,Center Forward,1190,0,0,Premier League,2015/2016,2015/2016,2015
Jermaine Pennant,2003/2004,0,2,0,Leeds United,Right Midfield,10,0,0,Premier League,2003/2004,2003/2004,2003
Jermaine Pennant,2006/2007,0,1,0,Liverpool,Right Wing,5,0,0,Premier League,2006/2007,2006/2007,2006
Jesús Navas González,2015/2016,0,31,0,Manchester City,Right Wing,155,0,0,Premier League,2015/2016,2015/2016,2015
Jihai Sun,2003/2004,0,1,0,Manchester City,Right Back,5,0,0,Premier League,2003/2004,2003/2004,2003
Jodie Hutton,2020/2021,0,6,0,Aston Villa,Left Wing,30,0,0,Premier League,2020/2021,2020/2021,2020
Jody Craddock,2003/2004,0,1,0,Wolverhampton Wanderers,Right Center Back,5,0,0,Premier League,2003/2004,2003/2004,2003
Joe Allen,2015/2016,2,12,0,Liverpool,Left Center Midfield,160,0,0,Premier League,2015/2016,2015/2016,2015
Joe Cole,2003/2004,0,1,0,Chelsea,Left Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Joe Gomez,2015/2016,0,1,0,Liverpool,Left Back,5,0,0,Premier League,2015/2016,2015/2016,2015
Joe Ledley,2015/2016,1,7,0,Crystal Palace,Left Center Midfield,85,0,0,Premier League,2015/2016,2015/2016,2015
Joel Nathaniel Campbell Samuels,2015/2016,3,20,0,Arsenal,Right Wing,250,0,0,Premier League,2015/2016,2015/2016,2015
Joel Ward,2015/2016,2,17,0,Crystal Palace,Right Back,185,0,0,Premier League,2015/2016,2015/2016,2015
Joey Barton,2003/2004,0,2,0,Manchester City,Center Defensive Midfield,10,0,0,Premier League,2003/2004,2003/2004,2003
John Arne Semundseth Riise,2003/2004,0,2,0,Liverpool,Left Back,10,0,0,Premier League,2003/2004,2003/2004,2003
John Arne Semundseth Riise,2004/2005,0,4,0,Liverpool,Left Midfield,20,0,0,Premier League,2004/2005,2004/2005,2004
John Arne Semundseth Riise,2006/2007,0,3,0,Liverpool,Left Back,15,0,0,Premier League,2006/2007,2006/2007,2006
John Michael Nchekwube Obinna,2015/2016,0,7,0,Chelsea,Right Defensive Midfield,35,0,0,Premier League,2015/2016,2015/2016,2015
John O''Shea,2015/2016,0,8,0,Sunderland,Left Center Back,40,0,0,Premier League,2015/2016,2015/2016,2015
John Stones,2015/2016,0,8,0,Everton,Right Center Back,40,0,0,Premier League,2015/2016,2015/2016,2015
John Terry,2003/2004,0,1,0,Chelsea,Left Center Back,5,0,0,Premier League,2003/2004,2003/2004,2003
John Terry,2015/2016,1,10,0,Chelsea,Left Center Back,100,0,0,Premier League,2015/2016,2015/2016,2015
Johnnie Jackson,2003/2004,0,1,0,Tottenham Hotspur,Left Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Joleon Lescott,2015/2016,2,11,0,Aston Villa,Left Center Back,155,0,0,Premier League,2015/2016,2015/2016,2015
Jonas Olsson,2015/2016,1,6,0,West Bromwich Albion,Left Center Back,80,0,0,Premier League,2015/2016,2015/2016,2015
Jonatan Lillebror Johansson,2003/2004,0,3,0,Charlton Athletic,Left Center Forward,15,0,0,Premier League,2003/2004,2003/2004,2003
Jonathan Douglas,2003/2004,0,1,0,Blackburn Rovers,Right Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Jonathan Grant Evans,2015/2016,1,9,0,West Bromwich Albion,Left Center Back,95,0,0,Premier League,2015/2016,2015/2016,2015
Jonathan Howson,2015/2016,3,35,0,Norwich City,Right Midfield,325,0,0,Premier League,2015/2016,2015/2016,2015
Jonathan Walters,2015/2016,5,33,0,Stoke City,Center Forward,415,0,0,Premier League,2015/2016,2015/2016,2015
Jonjo Shelvey,2015/2016,1,57,0,Swansea City,Left Center Midfield,335,0,0,Premier League,2015/2016,2015/2016,2015
Jonjoe Kenny,2015/2016,0,1,0,Everton,Right Back,5,0,0,Premier League,2015/2016,2015/2016,2015
Jordan Amavi,2015/2016,0,4,0,Aston Villa,Left Back,20,0,0,Premier League,2015/2016,2015/2016,2015
Jordan Ayew,2015/2016,7,61,0,Aston Villa,Left Wing,655,0,0,Premier League,2015/2016,2015/2016,2015
Jordan Brian Henderson,2015/2016,2,26,0,Liverpool,Right Center Midfield,230,0,0,Premier League,2015/2016,2015/2016,2015
Jordan Brian Henderson,2018/2019,0,2,0,Liverpool,Right Center Midfield,10,0,0,Premier League,2018/2019,2018/2019,2018
Jordan Lyden,2015/2016,0,1,0,Aston Villa,Right Midfield,5,0,0,Premier League,2015/2016,2015/2016,2015
Jordan Veretout,2015/2016,0,20,0,Aston Villa,Right Center Midfield,100,0,0,Premier League,2015/2016,2015/2016,2015
Jordi Amat Maas,2015/2016,0,1,0,Swansea City,Right Center Back,5,0,0,Premier League,2015/2016,2015/2016,2015
Jordi Gómez García-Penche,2015/2016,0,2,0,Sunderland,Center Attacking Midfield,10,0,0,Premier League,2015/2016,2015/2016,2015
Jordon Ibe,2015/2016,1,30,0,Liverpool,Right Wing,200,0,0,Premier League,2015/2016,2015/2016,2015
Jordon Mutch,2015/2016,0,16,0,Crystal Palace,Center Attacking Midfield,80,0,0,Premier League,2015/2016,2015/2016,2015
Jordy Clasie,2015/2016,0,14,0,Southampton,Left Defensive Midfield,70,0,0,Premier League,2015/2016,2015/2016,2015
Joseph Phillip Yobo,2003/2004,0,1,0,Everton,Right Center Back,5,0,0,Premier League,2003/2004,2003/2004,2003
Josh Onomah,2015/2016,0,3,0,Tottenham Hotspur,Center Forward,15,0,0,Premier League,2015/2016,2015/2016,2015
Joshua King,2015/2016,6,56,0,AFC Bournemouth,Center Forward,580,0,0,Premier League,2015/2016,2015/2016,2015
José Antonio Reyes Calderón,2003/2004,2,22,0,Arsenal,Right Center Forward,210,0,0,Premier League,2003/2004,2003/2004,2003
José Holebas,2015/2016,0,13,0,Watford,Left Back,65,0,0,Premier League,2015/2016,2015/2016,2015
José Leonardo Ulloa,2015/2016,6,33,0,Leicester City,Right Center Forward,465,0,0,Premier League,2015/2016,2015/2016,2015
José Luis Sanmartín Mato,2015/2016,4,29,0,Stoke City,Center Forward,345,0,0,Premier League,2015/2016,2015/2016,2015
José Manuel Jurado Marín,2015/2016,0,36,0,Watford,Left Midfield,180,0,0,Premier League,2015/2016,2015/2016,2015
José Miguel da Rocha Fonte,2015/2016,2,24,0,Southampton,Right Center Back,220,0,0,Premier League,2015/2016,2015/2016,2015
José Ramiro Funes Mori,2015/2016,4,24,0,Everton,Left Center Back,320,0,0,Premier League,2015/2016,2015/2016,2015
José Salomón Rondón Giménez,2015/2016,9,72,0,West Bromwich Albion,Center Forward,810,0,0,Premier League,2015/2016,2015/2016,2015
Juan Carlos Paredes Reasco,2015/2016,0,5,0,Watford,Right Back,25,0,0,Premier League,2015/2016,2015/2016,2015
Juan Manuel Mata García,2011/2012,0,3,0,Chelsea,Center Attacking Midfield,15,0,0,Premier League,2011/2012,2011/2012,2011
Juan Miguel Jiménez López,2015/2016,0,6,0,Southampton,Left Wing,30,0,0,Premier League,2015/2016,2015/2016,2015
Juan Pablo Ángel Arango,2003/2004,0,9,0,Aston Villa,Left Center Forward,45,0,0,Premier League,2003/2004,2003/2004,2003
Junichi Inamoto,2003/2004,0,1,0,Fulham,Left Center Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Junior Stanislas,2015/2016,3,46,0,AFC Bournemouth,Left Midfield,380,0,0,Premier League,2015/2016,2015/2016,2015
Jérémie Aliadière,2003/2004,0,7,0,Arsenal,Left Center Forward,35,0,0,Premier League,2003/2004,2003/2004,2003
Kelechi Promise Iheanacho,2015/2016,8,29,0,Manchester City,Right Center Forward,545,0,0,Premier League,2015/2016,2015/2016,2015
Kenny Miller,2003/2004,0,3,0,Wolverhampton Wanderers,Right Midfield,15,0,0,Premier League,2003/2004,2003/2004,2003
Kevin Cyril Davies,2003/2004,0,7,0,Bolton Wanderers,Center Forward,35,0,0,Premier League,2003/2004,2003/2004,2003
Kevin De Bruyne,2015/2016,7,52,0,Manchester City,Center Attacking Midfield,610,0,0,Premier League,2015/2016,2015/2016,2015
Kevin Linford Stewart,2015/2016,0,5,0,Liverpool,Center Defensive Midfield,25,0,0,Premier League,2015/2016,2015/2016,2015
Kevin Mbabu,2015/2016,0,1,0,Newcastle United,Left Back,5,0,0,Premier League,2015/2016,2015/2016,2015
Kevin Mirallas,2015/2016,4,41,0,Everton,Left Wing,405,0,0,Premier League,2015/2016,2015/2016,2015
Kevin Nolan,2003/2004,0,4,0,Bolton Wanderers,Right Center Midfield,20,0,0,Premier League,2003/2004,2003/2004,2003
Kevin Phillips,2003/2004,0,3,0,Southampton,Left Center Forward,15,0,0,Premier League,2003/2004,2003/2004,2003
Kevin Toner,2015/2016,0,2,0,Aston Villa,Left Center Back,10,0,0,Premier League,2015/2016,2015/2016,2015
Kevin Wimmer,2015/2016,0,1,0,Tottenham Hotspur,Left Center Back,5,0,0,Premier League,2015/2016,2015/2016,2015
Kieran Gibbs,2015/2016,1,5,0,Arsenal,Left Wing,75,0,0,Premier League,2015/2016,2015/2016,2015
Kieran Richardson,2015/2016,0,7,0,Aston Villa,Left Wing,35,0,0,Premier League,2015/2016,2015/2016,2015
Kieran Trippier,2015/2016,1,2,0,Tottenham Hotspur,Right Back,60,0,0,Premier League,2015/2016,2015/2016,2015
Kolo Habib Touré,2003/2004,1,16,0,Arsenal,Right Center Back,130,0,0,Premier League,2003/2004,2003/2004,2003
Kolo Habib Touré,2015/2016,1,4,0,Liverpool,Right Center Back,70,0,0,Premier League,2015/2016,2015/2016,2015
Kurt Happy Zouma,2015/2016,1,16,0,Chelsea,Right Center Back,130,0,0,Premier League,2015/2016,2015/2016,2015
Kyle Bartley,2015/2016,0,2,0,Swansea City,Right Center Back,10,0,0,Premier League,2015/2016,2015/2016,2015
Kyle Naughton,2015/2016,0,9,0,Swansea City,Right Back,45,0,0,Premier League,2015/2016,2015/2016,2015
